"","Packet.Size","Initial.Energy.joules.","Transmission.Power.Watts.","Reception.Power.Watts.","Connection.Data.Rate.bits.sec.","Packets.Sent","Time.to.Compromise.seconds."
"34576",1.09951e+12,10.125,3.3,0.1,70058,1,15694305.12
"34578",1.09951e+12,10.125,3.3,0.1,80058,1,13733938.24
"34580",1.09951e+12,10.125,3.3,0.9,58,1,18957097031
"34582",1.09951e+12,10.125,3.3,0.9,10058,1,109317123.5
"34584",1.09951e+12,10.125,3.3,0.9,20058,1,54816613.21
"34586",1.09951e+12,10.125,3.3,0.9,30058,1,36579666.9
"34588",1.09951e+12,10.125,3.3,0.9,40058,1,27447991.11
"34590",1.09951e+12,10.125,3.3,0.9,50058,1,21964753.44
"34592",1.09951e+12,10.125,3.3,0.9,60058,1,18307496.55
"34594",1.09951e+12,10.125,3.3,0.9,70058,1,15694305.12
"34596",1.09951e+12,10.125,3.3,0.9,80058,1,13733938.24
"34598",1.09951e+12,10.125,3.3,1.7,58,1,18957097031
"34600",1.09951e+12,10.125,3.3,1.7,10058,1,109317123.5
"34602",1.09951e+12,10.125,3.3,1.7,20058,1,54816613.21
"34604",1.09951e+12,10.125,3.3,1.7,30058,1,36579666.9
"34606",1.09951e+12,10.125,3.3,1.7,40058,1,27447991.11
"34608",1.09951e+12,10.125,3.3,1.7,50058,1,21964753.44
"34610",1.09951e+12,10.125,3.3,1.7,60058,1,18307496.55
"34612",1.09951e+12,10.125,3.3,1.7,70058,1,15694305.12
"34614",1.09951e+12,10.125,3.3,1.7,80058,1,13733938.24
"34616",1.09951e+12,10.125,3.3,2.5,58,1,18957097031
"34618",1.09951e+12,10.125,3.3,2.5,10058,1,109317123.5
"34620",1.09951e+12,10.125,3.3,2.5,20058,1,54816613.21
"34622",1.09951e+12,10.125,3.3,2.5,30058,1,36579666.9
"34624",1.09951e+12,10.125,3.3,2.5,40058,1,27447991.11
"34626",1.09951e+12,10.125,3.3,2.5,50058,1,21964753.44
"34628",1.09951e+12,10.125,3.3,2.5,60058,1,18307496.55
"34630",1.09951e+12,10.125,3.3,2.5,70058,1,15694305.12
"34632",1.09951e+12,10.125,3.3,2.5,80058,1,13733938.24
"34634",1.09951e+12,10.125,3.3,3.3,58,1,18957097031
"34636",1.09951e+12,10.125,3.3,3.3,10058,1,109317123.5
"34638",1.09951e+12,10.125,3.3,3.3,20058,1,54816613.21
"34640",1.09951e+12,10.125,3.3,3.3,30058,1,36579666.9
"34642",1.09951e+12,10.125,3.3,3.3,40058,1,27447991.11
"34644",1.09951e+12,10.125,3.3,3.3,50058,1,21964753.44
"34646",1.09951e+12,10.125,3.3,3.3,60058,1,18307496.55
"34648",1.09951e+12,10.125,3.3,3.3,70058,1,15694305.12
"34650",1.09951e+12,10.125,3.3,3.3,80058,1,13733938.24
"34652",1.09951e+12,10.125,3.3,4.1,58,1,18957097031
"34654",1.09951e+12,10.125,3.3,4.1,10058,1,109317123.5
"34656",1.09951e+12,10.125,3.3,4.1,20058,1,54816613.21
"34658",1.09951e+12,10.125,3.3,4.1,30058,1,36579666.9
"34660",1.09951e+12,10.125,3.3,4.1,40058,1,27447991.11
"34662",1.09951e+12,10.125,3.3,4.1,50058,1,21964753.44
"34664",1.09951e+12,10.125,3.3,4.1,60058,1,18307496.55
"34666",1.09951e+12,10.125,3.3,4.1,70058,1,15694305.12
"34668",1.09951e+12,10.125,3.3,4.1,80058,1,13733938.24
"34670",1.09951e+12,10.125,3.3,4.9,58,1,18957097031
"34672",1.09951e+12,10.125,3.3,4.9,10058,1,109317123.5
"34674",1.09951e+12,10.125,3.3,4.9,20058,1,54816613.21
"34676",1.09951e+12,10.125,3.3,4.9,30058,1,36579666.9
"34678",1.09951e+12,10.125,3.3,4.9,40058,1,27447991.11
"34680",1.09951e+12,10.125,3.3,4.9,50058,1,21964753.44
"34682",1.09951e+12,10.125,3.3,4.9,60058,1,18307496.55
"34684",1.09951e+12,10.125,3.3,4.9,70058,1,15694305.12
"34686",1.09951e+12,10.125,3.3,4.9,80058,1,13733938.24
"34688",1.09951e+12,10.125,3.3,5.7,58,1,18957097031
"34690",1.09951e+12,10.125,3.3,5.7,10058,1,109317123.5
"34692",1.09951e+12,10.125,3.3,5.7,20058,1,54816613.21
"34694",1.09951e+12,10.125,3.3,5.7,30058,1,36579666.9
"34696",1.09951e+12,10.125,3.3,5.7,40058,1,27447991.11
"34698",1.09951e+12,10.125,3.3,5.7,50058,1,21964753.44
"34700",1.09951e+12,10.125,3.3,5.7,60058,1,18307496.55
"34702",1.09951e+12,10.125,3.3,5.7,70058,1,15694305.12
"34704",1.09951e+12,10.125,3.3,5.7,80058,1,13733938.24
"34706",1.09951e+12,10.125,4.1,0.1,58,1,18957097031
"34708",1.09951e+12,10.125,4.1,0.1,10058,1,109317123.5
"34710",1.09951e+12,10.125,4.1,0.1,20058,1,54816613.21
"34712",1.09951e+12,10.125,4.1,0.1,30058,1,36579666.9
"34714",1.09951e+12,10.125,4.1,0.1,40058,1,27447991.11
"34716",1.09951e+12,10.125,4.1,0.1,50058,1,21964753.44
"34718",1.09951e+12,10.125,4.1,0.1,60058,1,18307496.55
"34720",1.09951e+12,10.125,4.1,0.1,70058,1,15694305.12
"34722",1.09951e+12,10.125,4.1,0.1,80058,1,13733938.24
"34724",1.09951e+12,10.125,4.1,0.9,58,1,18957097031
"34726",1.09951e+12,10.125,4.1,0.9,10058,1,109317123.5
"34728",1.09951e+12,10.125,4.1,0.9,20058,1,54816613.21
"34730",1.09951e+12,10.125,4.1,0.9,30058,1,36579666.9
"34732",1.09951e+12,10.125,4.1,0.9,40058,1,27447991.11
"34734",1.09951e+12,10.125,4.1,0.9,50058,1,21964753.44
"34736",1.09951e+12,10.125,4.1,0.9,60058,1,18307496.55
"34738",1.09951e+12,10.125,4.1,0.9,70058,1,15694305.12
"34740",1.09951e+12,10.125,4.1,0.9,80058,1,13733938.24
"34742",1.09951e+12,10.125,4.1,1.7,58,1,18957097031
"34744",1.09951e+12,10.125,4.1,1.7,10058,1,109317123.5
"34746",1.09951e+12,10.125,4.1,1.7,20058,1,54816613.21
"34748",1.09951e+12,10.125,4.1,1.7,30058,1,36579666.9
"34750",1.09951e+12,10.125,4.1,1.7,40058,1,27447991.11
"34752",1.09951e+12,10.125,4.1,1.7,50058,1,21964753.44
"34754",1.09951e+12,10.125,4.1,1.7,60058,1,18307496.55
"34756",1.09951e+12,10.125,4.1,1.7,70058,1,15694305.12
"34758",1.09951e+12,10.125,4.1,1.7,80058,1,13733938.24
"34760",1.09951e+12,10.125,4.1,2.5,58,1,18957097031
"34762",1.09951e+12,10.125,4.1,2.5,10058,1,109317123.5
"34764",1.09951e+12,10.125,4.1,2.5,20058,1,54816613.21
"34766",1.09951e+12,10.125,4.1,2.5,30058,1,36579666.9
"34768",1.09951e+12,10.125,4.1,2.5,40058,1,27447991.11
"34770",1.09951e+12,10.125,4.1,2.5,50058,1,21964753.44
"34772",1.09951e+12,10.125,4.1,2.5,60058,1,18307496.55
"34774",1.09951e+12,10.125,4.1,2.5,70058,1,15694305.12
"34776",1.09951e+12,10.125,4.1,2.5,80058,1,13733938.24
"34778",1.09951e+12,10.125,4.1,3.3,58,1,18957097031
"34780",1.09951e+12,10.125,4.1,3.3,10058,1,109317123.5
"34782",1.09951e+12,10.125,4.1,3.3,20058,1,54816613.21
"34784",1.09951e+12,10.125,4.1,3.3,30058,1,36579666.9
"34786",1.09951e+12,10.125,4.1,3.3,40058,1,27447991.11
"34788",1.09951e+12,10.125,4.1,3.3,50058,1,21964753.44
"34790",1.09951e+12,10.125,4.1,3.3,60058,1,18307496.55
"34792",1.09951e+12,10.125,4.1,3.3,70058,1,15694305.12
"34794",1.09951e+12,10.125,4.1,3.3,80058,1,13733938.24
"34796",1.09951e+12,10.125,4.1,4.1,58,1,18957097031
"34798",1.09951e+12,10.125,4.1,4.1,10058,1,109317123.5
"34800",1.09951e+12,10.125,4.1,4.1,20058,1,54816613.21
"34802",1.09951e+12,10.125,4.1,4.1,30058,1,36579666.9
"34804",1.09951e+12,10.125,4.1,4.1,40058,1,27447991.11
"34806",1.09951e+12,10.125,4.1,4.1,50058,1,21964753.44
"34808",1.09951e+12,10.125,4.1,4.1,60058,1,18307496.55
"34810",1.09951e+12,10.125,4.1,4.1,70058,1,15694305.12
"34812",1.09951e+12,10.125,4.1,4.1,80058,1,13733938.24
"34814",1.09951e+12,10.125,4.1,4.9,58,1,18957097031
"34816",1.09951e+12,10.125,4.1,4.9,10058,1,109317123.5
"34818",1.09951e+12,10.125,4.1,4.9,20058,1,54816613.21
"34820",1.09951e+12,10.125,4.1,4.9,30058,1,36579666.9
"34822",1.09951e+12,10.125,4.1,4.9,40058,1,27447991.11
"34824",1.09951e+12,10.125,4.1,4.9,50058,1,21964753.44
"34826",1.09951e+12,10.125,4.1,4.9,60058,1,18307496.55
"34828",1.09951e+12,10.125,4.1,4.9,70058,1,15694305.12
"34830",1.09951e+12,10.125,4.1,4.9,80058,1,13733938.24
"34832",1.09951e+12,10.125,4.1,5.7,58,1,18957097031
"34834",1.09951e+12,10.125,4.1,5.7,10058,1,109317123.5
"34836",1.09951e+12,10.125,4.1,5.7,20058,1,54816613.21
"34838",1.09951e+12,10.125,4.1,5.7,30058,1,36579666.9
"34840",1.09951e+12,10.125,4.1,5.7,40058,1,27447991.11
"34842",1.09951e+12,10.125,4.1,5.7,50058,1,21964753.44
"34844",1.09951e+12,10.125,4.1,5.7,60058,1,18307496.55
"34846",1.09951e+12,10.125,4.1,5.7,70058,1,15694305.12
"34848",1.09951e+12,10.125,4.1,5.7,80058,1,13733938.24
"34850",1.09951e+12,10.125,4.9,0.1,58,1,18957097031
"34852",1.09951e+12,10.125,4.9,0.1,10058,1,109317123.5
"34854",1.09951e+12,10.125,4.9,0.1,20058,1,54816613.21
"34856",1.09951e+12,10.125,4.9,0.1,30058,1,36579666.9
"34858",1.09951e+12,10.125,4.9,0.1,40058,1,27447991.11
"34860",1.09951e+12,10.125,4.9,0.1,50058,1,21964753.44
"34862",1.09951e+12,10.125,4.9,0.1,60058,1,18307496.55
"34864",1.09951e+12,10.125,4.9,0.1,70058,1,15694305.12
"34866",1.09951e+12,10.125,4.9,0.1,80058,1,13733938.24
"34868",1.09951e+12,10.125,4.9,0.9,58,1,18957097031
"34870",1.09951e+12,10.125,4.9,0.9,10058,1,109317123.5
"34872",1.09951e+12,10.125,4.9,0.9,20058,1,54816613.21
"34874",1.09951e+12,10.125,4.9,0.9,30058,1,36579666.9
"34876",1.09951e+12,10.125,4.9,0.9,40058,1,27447991.11
"34878",1.09951e+12,10.125,4.9,0.9,50058,1,21964753.44
"34880",1.09951e+12,10.125,4.9,0.9,60058,1,18307496.55
"34882",1.09951e+12,10.125,4.9,0.9,70058,1,15694305.12
"34884",1.09951e+12,10.125,4.9,0.9,80058,1,13733938.24
"34886",1.09951e+12,10.125,4.9,1.7,58,1,18957097031
"34888",1.09951e+12,10.125,4.9,1.7,10058,1,109317123.5
"34890",1.09951e+12,10.125,4.9,1.7,20058,1,54816613.21
"34892",1.09951e+12,10.125,4.9,1.7,30058,1,36579666.9
"34894",1.09951e+12,10.125,4.9,1.7,40058,1,27447991.11
"34896",1.09951e+12,10.125,4.9,1.7,50058,1,21964753.44
"34898",1.09951e+12,10.125,4.9,1.7,60058,1,18307496.55
"34900",1.09951e+12,10.125,4.9,1.7,70058,1,15694305.12
"34902",1.09951e+12,10.125,4.9,1.7,80058,1,13733938.24
"34904",1.09951e+12,10.125,4.9,2.5,58,1,18957097031
"34906",1.09951e+12,10.125,4.9,2.5,10058,1,109317123.5
"34908",1.09951e+12,10.125,4.9,2.5,20058,1,54816613.21
"34910",1.09951e+12,10.125,4.9,2.5,30058,1,36579666.9
"34912",1.09951e+12,10.125,4.9,2.5,40058,1,27447991.11
"34914",1.09951e+12,10.125,4.9,2.5,50058,1,21964753.44
"34916",1.09951e+12,10.125,4.9,2.5,60058,1,18307496.55
"34918",1.09951e+12,10.125,4.9,2.5,70058,1,15694305.12
"34920",1.09951e+12,10.125,4.9,2.5,80058,1,13733938.24
"34922",1.09951e+12,10.125,4.9,3.3,58,1,18957097031
"34924",1.09951e+12,10.125,4.9,3.3,10058,1,109317123.5
"34926",1.09951e+12,10.125,4.9,3.3,20058,1,54816613.21
"34928",1.09951e+12,10.125,4.9,3.3,30058,1,36579666.9
"34930",1.09951e+12,10.125,4.9,3.3,40058,1,27447991.11
"34932",1.09951e+12,10.125,4.9,3.3,50058,1,21964753.44
"34934",1.09951e+12,10.125,4.9,3.3,60058,1,18307496.55
"34936",1.09951e+12,10.125,4.9,3.3,70058,1,15694305.12
"34938",1.09951e+12,10.125,4.9,3.3,80058,1,13733938.24
"34940",1.09951e+12,10.125,4.9,4.1,58,1,18957097031
"34942",1.09951e+12,10.125,4.9,4.1,10058,1,109317123.5
"34944",1.09951e+12,10.125,4.9,4.1,20058,1,54816613.21
"34946",1.09951e+12,10.125,4.9,4.1,30058,1,36579666.9
"34948",1.09951e+12,10.125,4.9,4.1,40058,1,27447991.11
"34950",1.09951e+12,10.125,4.9,4.1,50058,1,21964753.44
"34952",1.09951e+12,10.125,4.9,4.1,60058,1,18307496.55
"34954",1.09951e+12,10.125,4.9,4.1,70058,1,15694305.12
"34956",1.09951e+12,10.125,4.9,4.1,80058,1,13733938.24
"34958",1.09951e+12,10.125,4.9,4.9,58,1,18957097031
"34960",1.09951e+12,10.125,4.9,4.9,10058,1,109317123.5
"34962",1.09951e+12,10.125,4.9,4.9,20058,1,54816613.21
"34964",1.09951e+12,10.125,4.9,4.9,30058,1,36579666.9
"34966",1.09951e+12,10.125,4.9,4.9,40058,1,27447991.11
"34968",1.09951e+12,10.125,4.9,4.9,50058,1,21964753.44
"34970",1.09951e+12,10.125,4.9,4.9,60058,1,18307496.55
"34972",1.09951e+12,10.125,4.9,4.9,70058,1,15694305.12
"34974",1.09951e+12,10.125,4.9,4.9,80058,1,13733938.24
"34976",1.09951e+12,10.125,4.9,5.7,58,1,18957097031
"34978",1.09951e+12,10.125,4.9,5.7,10058,1,109317123.5
"34980",1.09951e+12,10.125,4.9,5.7,20058,1,54816613.21
"34982",1.09951e+12,10.125,4.9,5.7,30058,1,36579666.9
"34984",1.09951e+12,10.125,4.9,5.7,40058,1,27447991.11
"34986",1.09951e+12,10.125,4.9,5.7,50058,1,21964753.44
"34988",1.09951e+12,10.125,4.9,5.7,60058,1,18307496.55
"34990",1.09951e+12,10.125,4.9,5.7,70058,1,15694305.12
"34992",1.09951e+12,10.125,4.9,5.7,80058,1,13733938.24
"34994",1.09951e+12,10.125,5.7,0.1,58,1,18957097031
"34996",1.09951e+12,10.125,5.7,0.1,10058,1,109317123.5
"34998",1.09951e+12,10.125,5.7,0.1,20058,1,54816613.21
"35000",1.09951e+12,10.125,5.7,0.1,30058,1,36579666.9
"35002",1.09951e+12,10.125,5.7,0.1,40058,1,27447991.11
"35004",1.09951e+12,10.125,5.7,0.1,50058,1,21964753.44
"35006",1.09951e+12,10.125,5.7,0.1,60058,1,18307496.55
"35008",1.09951e+12,10.125,5.7,0.1,70058,1,15694305.12
"35010",1.09951e+12,10.125,5.7,0.1,80058,1,13733938.24
"35012",1.09951e+12,10.125,5.7,0.9,58,1,18957097031
"35014",1.09951e+12,10.125,5.7,0.9,10058,1,109317123.5
"35016",1.09951e+12,10.125,5.7,0.9,20058,1,54816613.21
"35018",1.09951e+12,10.125,5.7,0.9,30058,1,36579666.9
"35020",1.09951e+12,10.125,5.7,0.9,40058,1,27447991.11
"35022",1.09951e+12,10.125,5.7,0.9,50058,1,21964753.44
"35024",1.09951e+12,10.125,5.7,0.9,60058,1,18307496.55
"35026",1.09951e+12,10.125,5.7,0.9,70058,1,15694305.12
"35028",1.09951e+12,10.125,5.7,0.9,80058,1,13733938.24
"35030",1.09951e+12,10.125,5.7,1.7,58,1,18957097031
"35032",1.09951e+12,10.125,5.7,1.7,10058,1,109317123.5
"35034",1.09951e+12,10.125,5.7,1.7,20058,1,54816613.21
"35036",1.09951e+12,10.125,5.7,1.7,30058,1,36579666.9
"35038",1.09951e+12,10.125,5.7,1.7,40058,1,27447991.11
"35040",1.09951e+12,10.125,5.7,1.7,50058,1,21964753.44
"35042",1.09951e+12,10.125,5.7,1.7,60058,1,18307496.55
"35044",1.09951e+12,10.125,5.7,1.7,70058,1,15694305.12
"35046",1.09951e+12,10.125,5.7,1.7,80058,1,13733938.24
"35048",1.09951e+12,10.125,5.7,2.5,58,1,18957097031
"35050",1.09951e+12,10.125,5.7,2.5,10058,1,109317123.5
"35052",1.09951e+12,10.125,5.7,2.5,20058,1,54816613.21
"35054",1.09951e+12,10.125,5.7,2.5,30058,1,36579666.9
"35056",1.09951e+12,10.125,5.7,2.5,40058,1,27447991.11
"35058",1.09951e+12,10.125,5.7,2.5,50058,1,21964753.44
"35060",1.09951e+12,10.125,5.7,2.5,60058,1,18307496.55
"35062",1.09951e+12,10.125,5.7,2.5,70058,1,15694305.12
"35064",1.09951e+12,10.125,5.7,2.5,80058,1,13733938.24
"35066",1.09951e+12,10.125,5.7,3.3,58,1,18957097031
"35068",1.09951e+12,10.125,5.7,3.3,10058,1,109317123.5
"35070",1.09951e+12,10.125,5.7,3.3,20058,1,54816613.21
"35072",1.09951e+12,10.125,5.7,3.3,30058,1,36579666.9
"35074",1.09951e+12,10.125,5.7,3.3,40058,1,27447991.11
"35076",1.09951e+12,10.125,5.7,3.3,50058,1,21964753.44
"35078",1.09951e+12,10.125,5.7,3.3,60058,1,18307496.55
"35080",1.09951e+12,10.125,5.7,3.3,70058,1,15694305.12
"35082",1.09951e+12,10.125,5.7,3.3,80058,1,13733938.24
"35084",1.09951e+12,10.125,5.7,4.1,58,1,18957097031
"35086",1.09951e+12,10.125,5.7,4.1,10058,1,109317123.5
"35088",1.09951e+12,10.125,5.7,4.1,20058,1,54816613.21
"35090",1.09951e+12,10.125,5.7,4.1,30058,1,36579666.9
"35092",1.09951e+12,10.125,5.7,4.1,40058,1,27447991.11
"35094",1.09951e+12,10.125,5.7,4.1,50058,1,21964753.44
"35096",1.09951e+12,10.125,5.7,4.1,60058,1,18307496.55
"35098",1.09951e+12,10.125,5.7,4.1,70058,1,15694305.12
"35100",1.09951e+12,10.125,5.7,4.1,80058,1,13733938.24
"35102",1.09951e+12,10.125,5.7,4.9,58,1,18957097031
"35104",1.09951e+12,10.125,5.7,4.9,10058,1,109317123.5
"35106",1.09951e+12,10.125,5.7,4.9,20058,1,54816613.21
"35108",1.09951e+12,10.125,5.7,4.9,30058,1,36579666.9
"35110",1.09951e+12,10.125,5.7,4.9,40058,1,27447991.11
"35112",1.09951e+12,10.125,5.7,4.9,50058,1,21964753.44
"35114",1.09951e+12,10.125,5.7,4.9,60058,1,18307496.55
"35116",1.09951e+12,10.125,5.7,4.9,70058,1,15694305.12
"35118",1.09951e+12,10.125,5.7,4.9,80058,1,13733938.24
"35120",1.09951e+12,10.125,5.7,5.7,58,1,18957097031
"35122",1.09951e+12,10.125,5.7,5.7,10058,1,109317123.5
"35124",1.09951e+12,10.125,5.7,5.7,20058,1,54816613.21
"35126",1.09951e+12,10.125,5.7,5.7,30058,1,36579666.9
"35128",1.09951e+12,10.125,5.7,5.7,40058,1,27447991.11
"35130",1.09951e+12,10.125,5.7,5.7,50058,1,21964753.44
"35132",1.09951e+12,10.125,5.7,5.7,60058,1,18307496.55
"35134",1.09951e+12,10.125,5.7,5.7,70058,1,15694305.12
"35136",1.09951e+12,10.125,5.7,5.7,80058,1,13733938.24
"35138",1.09951e+12,12.625,0.1,0.1,58,1,18957097031
"35140",1.09951e+12,12.625,0.1,0.1,10058,1,109317123.5
"35142",1.09951e+12,12.625,0.1,0.1,20058,1,54816613.21
"35144",1.09951e+12,12.625,0.1,0.1,30058,1,36579666.9
"35146",1.09951e+12,12.625,0.1,0.1,40058,1,27447991.11
"35148",1.09951e+12,12.625,0.1,0.1,50058,1,21964753.44
"35150",1.09951e+12,12.625,0.1,0.1,60058,1,18307496.55
"35152",1.09951e+12,12.625,0.1,0.1,70058,1,15694305.12
"35154",1.09951e+12,12.625,0.1,0.1,80058,1,13733938.24
"35156",1.09951e+12,12.625,0.1,0.9,58,1,18957097031
"35158",1.09951e+12,12.625,0.1,0.9,10058,1,109317123.5
"35160",1.09951e+12,12.625,0.1,0.9,20058,1,54816613.21
"35162",1.09951e+12,12.625,0.1,0.9,30058,1,36579666.9
"35164",1.09951e+12,12.625,0.1,0.9,40058,1,27447991.11
"35166",1.09951e+12,12.625,0.1,0.9,50058,1,21964753.44
"35168",1.09951e+12,12.625,0.1,0.9,60058,1,18307496.55
"35170",1.09951e+12,12.625,0.1,0.9,70058,1,15694305.12
"35172",1.09951e+12,12.625,0.1,0.9,80058,1,13733938.24
"35174",1.09951e+12,12.625,0.1,1.7,58,1,18957097031
"35176",1.09951e+12,12.625,0.1,1.7,10058,1,109317123.5
"35178",1.09951e+12,12.625,0.1,1.7,20058,1,54816613.21
"35180",1.09951e+12,12.625,0.1,1.7,30058,1,36579666.9
"35182",1.09951e+12,12.625,0.1,1.7,40058,1,27447991.11
"35184",1.09951e+12,12.625,0.1,1.7,50058,1,21964753.44
"35186",1.09951e+12,12.625,0.1,1.7,60058,1,18307496.55
"35188",1.09951e+12,12.625,0.1,1.7,70058,1,15694305.12
"35190",1.09951e+12,12.625,0.1,1.7,80058,1,13733938.24
"35192",1.09951e+12,12.625,0.1,2.5,58,1,18957097031
"35194",1.09951e+12,12.625,0.1,2.5,10058,1,109317123.5
"35196",1.09951e+12,12.625,0.1,2.5,20058,1,54816613.21
"35198",1.09951e+12,12.625,0.1,2.5,30058,1,36579666.9
"35200",1.09951e+12,12.625,0.1,2.5,40058,1,27447991.11
"35202",1.09951e+12,12.625,0.1,2.5,50058,1,21964753.44
"35204",1.09951e+12,12.625,0.1,2.5,60058,1,18307496.55
"35206",1.09951e+12,12.625,0.1,2.5,70058,1,15694305.12
"35208",1.09951e+12,12.625,0.1,2.5,80058,1,13733938.24
"35210",1.09951e+12,12.625,0.1,3.3,58,1,18957097031
"35212",1.09951e+12,12.625,0.1,3.3,10058,1,109317123.5
"35214",1.09951e+12,12.625,0.1,3.3,20058,1,54816613.21
"35216",1.09951e+12,12.625,0.1,3.3,30058,1,36579666.9
"35218",1.09951e+12,12.625,0.1,3.3,40058,1,27447991.11
"35220",1.09951e+12,12.625,0.1,3.3,50058,1,21964753.44
"35222",1.09951e+12,12.625,0.1,3.3,60058,1,18307496.55
"35224",1.09951e+12,12.625,0.1,3.3,70058,1,15694305.12
"35226",1.09951e+12,12.625,0.1,3.3,80058,1,13733938.24
"35228",1.09951e+12,12.625,0.1,4.1,58,1,18957097031
"35230",1.09951e+12,12.625,0.1,4.1,10058,1,109317123.5
"35232",1.09951e+12,12.625,0.1,4.1,20058,1,54816613.21
"35234",1.09951e+12,12.625,0.1,4.1,30058,1,36579666.9
"35236",1.09951e+12,12.625,0.1,4.1,40058,1,27447991.11
"35238",1.09951e+12,12.625,0.1,4.1,50058,1,21964753.44
"35240",1.09951e+12,12.625,0.1,4.1,60058,1,18307496.55
"35242",1.09951e+12,12.625,0.1,4.1,70058,1,15694305.12
"35244",1.09951e+12,12.625,0.1,4.1,80058,1,13733938.24
"35246",1.09951e+12,12.625,0.1,4.9,58,1,18957097031
"35248",1.09951e+12,12.625,0.1,4.9,10058,1,109317123.5
"35250",1.09951e+12,12.625,0.1,4.9,20058,1,54816613.21
"35252",1.09951e+12,12.625,0.1,4.9,30058,1,36579666.9
"35254",1.09951e+12,12.625,0.1,4.9,40058,1,27447991.11
"35256",1.09951e+12,12.625,0.1,4.9,50058,1,21964753.44
"35258",1.09951e+12,12.625,0.1,4.9,60058,1,18307496.55
"35260",1.09951e+12,12.625,0.1,4.9,70058,1,15694305.12
"35262",1.09951e+12,12.625,0.1,4.9,80058,1,13733938.24
"35264",1.09951e+12,12.625,0.1,5.7,58,1,18957097031
"35266",1.09951e+12,12.625,0.1,5.7,10058,1,109317123.5
"35268",1.09951e+12,12.625,0.1,5.7,20058,1,54816613.21
"35270",1.09951e+12,12.625,0.1,5.7,30058,1,36579666.9
"35272",1.09951e+12,12.625,0.1,5.7,40058,1,27447991.11
"35274",1.09951e+12,12.625,0.1,5.7,50058,1,21964753.44
"35276",1.09951e+12,12.625,0.1,5.7,60058,1,18307496.55
"35278",1.09951e+12,12.625,0.1,5.7,70058,1,15694305.12
"35280",1.09951e+12,12.625,0.1,5.7,80058,1,13733938.24
"35282",1.09951e+12,12.625,0.9,0.1,58,1,18957097031
"35284",1.09951e+12,12.625,0.9,0.1,10058,1,109317123.5
"35286",1.09951e+12,12.625,0.9,0.1,20058,1,54816613.21
"35288",1.09951e+12,12.625,0.9,0.1,30058,1,36579666.9
"35290",1.09951e+12,12.625,0.9,0.1,40058,1,27447991.11
"35292",1.09951e+12,12.625,0.9,0.1,50058,1,21964753.44
"35294",1.09951e+12,12.625,0.9,0.1,60058,1,18307496.55
"35296",1.09951e+12,12.625,0.9,0.1,70058,1,15694305.12
"35298",1.09951e+12,12.625,0.9,0.1,80058,1,13733938.24
"35300",1.09951e+12,12.625,0.9,0.9,58,1,18957097031
"35302",1.09951e+12,12.625,0.9,0.9,10058,1,109317123.5
"35304",1.09951e+12,12.625,0.9,0.9,20058,1,54816613.21
"35306",1.09951e+12,12.625,0.9,0.9,30058,1,36579666.9
"35308",1.09951e+12,12.625,0.9,0.9,40058,1,27447991.11
"35310",1.09951e+12,12.625,0.9,0.9,50058,1,21964753.44
"35312",1.09951e+12,12.625,0.9,0.9,60058,1,18307496.55
"35314",1.09951e+12,12.625,0.9,0.9,70058,1,15694305.12
"35316",1.09951e+12,12.625,0.9,0.9,80058,1,13733938.24
"35318",1.09951e+12,12.625,0.9,1.7,58,1,18957097031
"35320",1.09951e+12,12.625,0.9,1.7,10058,1,109317123.5
"35322",1.09951e+12,12.625,0.9,1.7,20058,1,54816613.21
"35324",1.09951e+12,12.625,0.9,1.7,30058,1,36579666.9
"35326",1.09951e+12,12.625,0.9,1.7,40058,1,27447991.11
"35328",1.09951e+12,12.625,0.9,1.7,50058,1,21964753.44
"35330",1.09951e+12,12.625,0.9,1.7,60058,1,18307496.55
"35332",1.09951e+12,12.625,0.9,1.7,70058,1,15694305.12
"35334",1.09951e+12,12.625,0.9,1.7,80058,1,13733938.24
"35336",1.09951e+12,12.625,0.9,2.5,58,1,18957097031
"35338",1.09951e+12,12.625,0.9,2.5,10058,1,109317123.5
"35340",1.09951e+12,12.625,0.9,2.5,20058,1,54816613.21
"35342",1.09951e+12,12.625,0.9,2.5,30058,1,36579666.9
"35344",1.09951e+12,12.625,0.9,2.5,40058,1,27447991.11
"35346",1.09951e+12,12.625,0.9,2.5,50058,1,21964753.44
"35348",1.09951e+12,12.625,0.9,2.5,60058,1,18307496.55
"35350",1.09951e+12,12.625,0.9,2.5,70058,1,15694305.12
"35352",1.09951e+12,12.625,0.9,2.5,80058,1,13733938.24
"35354",1.09951e+12,12.625,0.9,3.3,58,1,18957097031
"35356",1.09951e+12,12.625,0.9,3.3,10058,1,109317123.5
"35358",1.09951e+12,12.625,0.9,3.3,20058,1,54816613.21
"35360",1.09951e+12,12.625,0.9,3.3,30058,1,36579666.9
"35362",1.09951e+12,12.625,0.9,3.3,40058,1,27447991.11
"35364",1.09951e+12,12.625,0.9,3.3,50058,1,21964753.44
"35366",1.09951e+12,12.625,0.9,3.3,60058,1,18307496.55
"35368",1.09951e+12,12.625,0.9,3.3,70058,1,15694305.12
"35370",1.09951e+12,12.625,0.9,3.3,80058,1,13733938.24
"35372",1.09951e+12,12.625,0.9,4.1,58,1,18957097031
"35374",1.09951e+12,12.625,0.9,4.1,10058,1,109317123.5
